WP_109785492.1	6bfe862b57bc49b65be12b5cb48bf1e0	2372	Gene3D	G3DSA:3.90.550.20		127	568	9.1E-106	T	19-02-2019
WP_109785492.1	6bfe862b57bc49b65be12b5cb48bf1e0	2372	Gene3D	G3DSA:1.10.274.80		427	538	9.1E-106	T	19-02-2019
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	SUPERFAMILY	SSF69360		2076	2411	1.96E-45	T	19-02-2019
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2140	2159	9.099	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	Gene3D	G3DSA:1.10.274.80		392	492	0.0	T	19-02-2019
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1810	1829	7.312	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	Pfam	PF11713	Peptidase C80 family	577	756	2.7E-51	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2593	2612	6.146	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	Pfam	PF12918	TcdB toxin N-terminal helical domain	21	82	4.8E-13	T	19-02-2019	IPR024772	TcdA/TcdB toxin, N-terminal helical domain		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	SUPERFAMILY	SSF69360		1920	2093	8.76E-35	T	19-02-2019
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1943	1962	8.834	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2119	2138	10.092	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2305	2324	8.52	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2006	2025	7.957	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2685	2704	5.873	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2098	2117	9.885	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	Gene3D	G3DSA:1.10.3730.30		135	235	0.0	T	19-02-2019
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2572	2591	10.332	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1872	1891	8.727	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2552	2571	6.468	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2346	2365	9.447	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2367	2386	9.72	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	Pfam	PF12920	TcdA/TcdB pore forming domain	865	1525	0.0	T	19-02-2019	IPR024769	TcdA/TcdB toxin, pore forming domain	GO:0009405	
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2480	2499	10.216	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_095903434.1	5fa22f0f7c2c0791ada29cf0d9a1f23e	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2077	2096	9.314	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Gene3D	G3DSA:3.90.550.20		95	523	0.0	T	19-02-2019
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Pfam	PF12919	TcdA/TcdB catalytic glycosyltransferase domain	95	467	0.0	T	19-02-2019	IPR024770	TcdA/TcdB toxin, catalytic glycosyltransferase domain	GO:0016757	
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Pfam	PF01473	Putative cell wall binding repeat	1987	2001	0.11	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Pfam	PF01473	Putative cell wall binding repeat	1852	1865	0.02	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Pfam	PF01473	Putative cell wall binding repeat	1944	1959	0.23	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1810	1829	7.312	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Gene3D	G3DSA:2.10.270.10		1893	1981	9.4E-30	T	19-02-2019
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Gene3D	G3DSA:2.10.270.10		2029	2107	1.3E-21	T	19-02-2019
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Gene3D	G3DSA:1.10.3730.30		135	235	0.0	T	19-02-2019
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	SUPERFAMILY	SSF69360		1920	2102	9.42E-32	T	19-02-2019
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	ProSiteProfiles	PS51771	CGT/MARTX cysteine protease (CPD) domain profile.	569	776	60.931	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1943	1962	8.834	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Pfam	PF12920	TcdA/TcdB pore forming domain	865	1525	0.0	T	19-02-2019	IPR024769	TcdA/TcdB toxin, pore forming domain	GO:0009405	
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2057	2076	7.552	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1964	1983	7.809	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Pfam	PF11713	Peptidase C80 family	577	756	2.0E-51	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2006	2025	7.957	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Gene3D	G3DSA:1.20.58.1190		5	89	4.8E-39	T	19-02-2019
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Gene3D	G3DSA:2.10.270.10		1753	1892	5.6E-26	T	19-02-2019
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	SUPERFAMILY	SSF53448		1	540	0.0	T	19-02-2019	IPR029044	Nucleotide-diphospho-sugar transferases		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1923	1942	8.098	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Pfam	PF12918	TcdB toxin N-terminal helical domain	21	82	3.6E-13	T	19-02-2019	IPR024772	TcdA/TcdB toxin, N-terminal helical domain		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	SUPERFAMILY	SSF69360		1810	1959	7.06E-24	T	19-02-2019
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	CDD	cd16840	toxin_MLD	3	82	2.91479E-27	T	19-02-2019
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1851	1870	9.951	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Gene3D	G3DSA:3.40.50.11050		543	809	3.3E-118	T	19-02-2019	IPR038383	CGT/MARTX, cysteine protease (CPD) domain superfamily		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1872	1891	8.727	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Gene3D	G3DSA:1.10.274.80		392	492	0.0	T	19-02-2019
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	Gene3D	G3DSA:2.10.270.10		1982	2028	7.2E-11	T	19-02-2019
EQE69335.1	bd8a092bd08ee36bb7589f4d82a83882	2108	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1985	2004	8.95	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_094960961.1	726c13e9ca0434660672781407861e80	1963	Pfam	PF17914	HopA1 effector protein family	118	290	3.6E-30	T	19-02-2019	IPR040871	HopA1 effector protein		
WP_094960961.1	726c13e9ca0434660672781407861e80	1963	Pfam	PF12920	TcdA/TcdB pore forming domain	635	1298	0.0	T	19-02-2019	IPR024769	TcdA/TcdB toxin, pore forming domain	GO:0009405	
WP_094960961.1	726c13e9ca0434660672781407861e80	1963	Gene3D	G3DSA:2.150.10.10		1774	1903	1.7E-5	T	19-02-2019	IPR011049	Serralysin-like metalloprotease, C-terminal		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2119	2138	8.578	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2444	2463	6.27	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Gene3D	G3DSA:2.10.270.10		2140	2229	3.0E-30	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Gene3D	G3DSA:1.20.58.1190		5	89	5.9E-39	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Gene3D	G3DSA:1.10.274.80		392	492	0.0	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1810	1829	7.312	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF12919	TcdA/TcdB catalytic glycosyltransferase domain	95	467	0.0	T	19-02-2019	IPR024770	TcdA/TcdB toxin, catalytic glycosyltransferase domain	GO:0016757	
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	SUPERFAMILY	SSF69360		1809	1959	1.31E-23	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Gene3D	G3DSA:3.40.50.11050		543	809	4.2E-118	T	19-02-2019	IPR038383	CGT/MARTX, cysteine protease (CPD) domain superfamily		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF12920	TcdA/TcdB pore forming domain	865	1525	0.0	T	19-02-2019	IPR024769	TcdA/TcdB toxin, pore forming domain	GO:0009405	
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2486	2505	5.873	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51771	CGT/MARTX cysteine protease (CPD) domain profile.	569	776	60.931	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1923	1942	8.115	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2464	2483	9.927	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2170	2189	7.957	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	SUPERFAMILY	SSF69360		2056	2320	3.4E-46	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	SUPERFAMILY	SSF69360		2282	2506	2.75E-42	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF12918	TcdB toxin N-terminal helical domain	21	82	4.4E-13	T	19-02-2019	IPR024772	TcdA/TcdB toxin, N-terminal helical domain		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1872	1891	8.164	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2373	2392	10.332	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Gene3D	G3DSA:2.10.270.10		2003	2139	4.8E-52	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Gene3D	G3DSA:2.10.270.10		1873	2002	1.4E-45	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF01473	Putative cell wall binding repeat	2305	2318	0.045	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF01473	Putative cell wall binding repeat	1944	1959	0.28	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF01473	Putative cell wall binding repeat	2374	2389	0.011	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF01473	Putative cell wall binding repeat	2099	2114	0.012	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF01473	Putative cell wall binding repeat	2191	2206	0.11	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF01473	Putative cell wall binding repeat	2078	2093	0.018	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF01473	Putative cell wall binding repeat	1987	2001	0.14	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF01473	Putative cell wall binding repeat	2326	2341	0.013	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF01473	Putative cell wall binding repeat	1852	1865	0.024	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF01473	Putative cell wall binding repeat	2465	2477	0.09	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1943	1962	8.834	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Gene3D	G3DSA:2.10.270.10		2395	2510	3.6E-47	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Gene3D	G3DSA:2.10.270.10		2342	2394	6.2E-19	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Gene3D	G3DSA:2.10.270.10		2230	2341	4.5E-37	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2284	2303	8.52	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2304	2323	9.48	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Gene3D	G3DSA:3.90.550.20		95	523	0.0	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2057	2076	8.098	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2211	2230	6.162	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2353	2372	6.468	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2098	2117	10.216	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2231	2250	6.973	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1964	1983	7.809	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2006	2025	7.957	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2077	2096	10.125	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	SUPERFAMILY	SSF53448		1	540	0.0	T	19-02-2019	IPR029044	Nucleotide-diphospho-sugar transferases		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Gene3D	G3DSA:1.10.3730.30		135	235	0.0	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	CDD	cd16840	toxin_MLD	3	82	9.45378E-28	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1851	1870	9.951	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2325	2344	9.728	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Gene3D	G3DSA:2.10.270.10		1699	1871	8.2E-12	T	19-02-2019
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2190	2209	9.281	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	Pfam	PF11713	Peptidase C80 family	577	756	2.5E-51	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1985	2004	8.95	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2394	2413	6.146	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_021413482.1	383a2ab5474b225a46173c365eb28fbc	2511	SUPERFAMILY	SSF69360		1924	2041	1.26E-25	T	19-02-2019
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	SUPERFAMILY	SSF53448		1	542	0.0	T	19-02-2019	IPR029044	Nucleotide-diphospho-sugar transferases		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1876	1895	7.238	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	CDD	cd16840	toxin_MLD	3	83	3.22893E-32	T	19-02-2019
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	Pfam	PF12918	TcdB toxin N-terminal helical domain	22	83	3.3E-16	T	19-02-2019	IPR024772	TcdA/TcdB toxin, N-terminal helical domain		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	SUPERFAMILY	SSF69360		2058	2173	7.46E-23	T	19-02-2019
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	Gene3D	G3DSA:3.40.50.11050		545	798	5.0E-111	T	19-02-2019	IPR038383	CGT/MARTX, cysteine protease (CPD) domain superfamily		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2139	2158	7.345	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1967	1986	7.759	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1946	1965	6.559	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	Pfam	PF01473	Putative cell wall binding repeat	1972	1986	0.73	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	Pfam	PF01473	Putative cell wall binding repeat	2105	2118	0.86	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	Pfam	PF01473	Putative cell wall binding repeat	1989	2006	0.0017	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	Gene3D	G3DSA:2.10.270.10		2112	2236	9.0E-28	T	19-02-2019
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	Gene3D	G3DSA:2.10.270.10		2242	2367	4.2E-47	T	19-02-2019
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2077	2097	7.809	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2119	2138	7.18	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	SUPERFAMILY	SSF69360		1853	2080	1.57E-45	T	19-02-2019
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1987	2006	9.927	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	Gene3D	G3DSA:3.90.550.20		96	525	0.0	T	19-02-2019
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2209	2231	7.42	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2253	2272	9.008	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1926	1945	6.452	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1833	1852	5.558	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	Gene3D	G3DSA:1.10.274.80		394	494	0.0	T	19-02-2019
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	Gene3D	G3DSA:1.20.58.1190		5	90	4.4E-39	T	19-02-2019
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2057	2076	6.328	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107578523.1	55bc324d633fd01bd13a52740b590b53	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2007	2026	8.793	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
